"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.691085101E0,-7.219500542E-1,7.837050438E0,6.058950424E0,9.932343716E0
7.693618024E0,-8.590500355E-1,7.651950359E0,5.548950195E0,9.491109500E0
7.696145411E0,-9.930000305E-1,7.525050163E0,5.350050449E0,9.286305446E0
7.698675577E0,-1.168050051E0,7.329000473E0,5.467050076E0,9.217766833E0
7.701205731E0,-1.141050100E0,7.273950577E0,6.001050472E0,9.498681966E0
7.703738346E0,-7.650000453E-1,7.357950211E0,6.798000336E0,1.004676390E1
7.706265964E0,-3.510000110E-1,7.557000160E0,7.464000225E0,1.062745274E1
7.708796130E0,-2.029500157E-1,7.789050579E0,7.500000477E0,1.081482801E1
7.711326284E0,-4.009500146E-1,7.906050205E0,6.904050350E0,1.050391841E1
7.713858977E0,-8.059500456E-1,7.951950550E0,6.027000427E0,1.001038497E1
7.716386363E0,-1.002000093E0,7.795950413E0,5.496000290E0,9.590978376E0
7.718916529E0,-9.709500670E-1,7.579950333E0,5.476950169E0,9.401881420E0
7.721446683E0,-8.730000257E-1,7.458000183E0,5.778000355E0,9.474660093E0
7.723979529E0,-8.659500480E-1,7.321950436E0,6.160950184E0,9.608232659E0
7.726506916E0,-9.810000658E-1,7.104000568E0,6.576000214E0,9.730003290E0
7.729037078E0,-8.680500388E-1,6.910050392E0,7.015950203E0,9.885639309E0
7.731567231E0,-4.230000079E-1,6.781050205E0,7.327050209E0,9.992358864E0
7.734099924E0,-5.700000376E-2,6.910050392E0,7.264950275E0,1.002654217E1
7.736627310E0,-7.095000148E-2,7.342950344E0,6.601950169E0,9.874699980E0
7.739157471E0,-4.399500191E-1,7.863000393E0,5.841000080E0,9.804978997E0
7.741687625E0,-6.889500618E-1,7.828950405E0,5.446050167E0,9.561724690E0
7.744220471E0,-6.550500393E-1,7.522950172E0,5.671050072E0,9.443764015E0
7.746747935E0,-6.000000238E-1,7.444050312E0,6.139950275E0,9.668137073E0
7.749278010E0,-7.750500441E-1,7.401000500E0,6.424950123E0,9.831352656E0
7.751808164E0,-9.540000558E-1,7.006050110E0,6.673950195E0,9.722986447E0
7.754340856E0,-7.510500550E-1,6.604050159E0,7.011000156E0,9.660832153E0
7.756868473E0,-4.470000267E-1,6.690000534E0,7.270050526E0,9.889871122E0
7.759398409E0,-3.150000274E-1,7.147050381E0,7.155000210E0,1.011798311E1
7.761928563E0,-4.180500209E-1,7.686000347E0,6.553950310E0,1.010958119E1
7.764461409E0,-6.259500384E-1,8.179050446E0,5.845050335E0,1.007240255E1
7.766988796E0,-6.840000153E-1,8.146050453E0,5.428950310E0,9.813230634E0
7.769518972E0,-6.820500493E-1,7.530000210E0,5.460000038E0,9.326183348E0
7.772049203E0,-7.320000529E-1,6.919950485E0,5.701950073E0,8.996319994E0
7.774582049E0,-7.290000319E-1,6.775950432E0,6.154050350E0,9.182444174E0
7.777109205E0,-6.360000372E-1,6.948000431E0,6.712050438E0,9.681468232E0
7.779639587E0,-6.240000129E-1,6.903000355E0,7.258050442E0,1.003593972E1
7.782169524E0,-5.879999995E-1,6.580050468E0,7.576050282E0,1.005183297E1
7.784702447E0,-3.150000274E-1,6.826050282E0,7.447050571E0,1.010706435E1
7.787229834E0,-1.210500076E-1,7.353000164E0,6.850950241E0,1.005071061E1
7.789759986E0,-5.140500069E-1,7.504050255E0,5.877000332E0,9.545373253E0
7.792290068E0,-1.201050043E0,7.305000305E0,5.079000473E0,8.977850326E0
7.794822991E0,-1.351950049E0,7.128000259E0,5.155950069E0,8.900560530E0
7.797350378E0,-8.610000610E-1,7.075050354E0,5.982000351E0,9.304944213E0
7.799880529E0,-3.060000241E-1,6.967950344E0,6.990000248E0,9.874516266E0
7.802410688E0,-2.580000162E-1,6.841050148E0,7.627050400E0,1.024882573E1
7.804943381E0,-4.639500082E-1,6.907950401E0,7.830000401E0,1.045198233E1
7.807470767E0,-5.689499974E-1,6.856950283E0,7.758000374E0,1.036957285E1
7.810000919E0,-5.310000181E-1,6.745050430E0,7.267950535E0,9.929792108E0
7.812531068E0,-6.499500275E-1,6.819000244E0,6.424950123E0,9.391548512E0
7.815063914E0,-1.065000057E0,6.936000347E0,5.533950329E0,8.936830097E0
7.817591301E0,-1.423950076E0,6.940950394E0,5.107950211E0,8.734734200E0
7.820121452E0,-1.255950093E0,7.063050270E0,5.569950104E0,9.082314348E0
7.822651625E0,-6.430500150E-1,7.249950409E0,6.786000252E0,9.951135296E0
7.825184318E0,-1.570500135E-1,7.248000145E0,7.890000343E0,1.071495573E1
7.827711704E0,-2.860500216E-1,6.843000412E0,8.175000191E0,1.066485384E1
7.830241856E0,-7.200000286E-1,6.565050125E0,7.591050148E0,1.006192454E1
7.832772025E0,-9.619500637E-1,6.369000435E0,6.844050407E0,9.398432872E0
7.835304871E0,-1.021050096E0,6.180000305E0,6.154050350E0,8.781075263E0
7.837832258E0,-1.036050081E0,6.553050518E0,5.730000496E0,8.766343397E0
7.840362410E0,-9.349500537E-1,7.224000454E0,5.596050262E0,9.185646014E0
7.842892577E0,-7.939500213E-1,7.642950535E0,5.842950344E0,9.653243923E0
7.845425501E0,-5.950500369E-1,7.831950188E0,6.468000412E0,1.017489841E1
7.847952656E0,-3.199500144E-1,7.711950302E0,7.168950558E0,1.053424879E1
7.850482808E0,-2.650500238E-1,7.225950241E0,7.512000561E0,1.042663708E1
7.853012952E0,-5.209500194E-1,6.583950520E0,7.320000172E0,9.859117399E0
7.855545798E0,-8.800500631E-1,6.177000523E0,6.754950523E0,9.195606567E0
7.858073262E0,-1.090950012E0,6.180000305E0,6.235950470E0,8.847013845E0
7.860603337E0,-1.057050109E0,6.325950146E0,6.039000511E0,8.809343185E0
7.863133486E0,-8.850000501E-1,6.750000477E0,6.111000061E0,9.148226783E0
7.865666178E0,-6.049500108E-1,7.525050163E0,6.312000275E0,9.840411167E0
7.868193795E0,-4.369500279E-1,8.148000717E0,6.517950535E0,1.044339601E1
7.870723716E0,-6.289500594E-1,8.313000679E0,6.597000122E0,1.063117910E1
7.873253856E0,-8.659500480E-1,7.855950356E0,6.703050137E0,1.036323823E1
7.875786702E0,-8.130000234E-1,7.027050495E0,6.904050350E0,9.884650674E0
7.878314166E0,-7.050000429E-1,6.352050304E0,6.907950401E0,9.410916368E0
7.880844241E0,-7.939500213E-1,6.165000439E0,6.667050362E0,9.115215169E0
7.883374442E0,-1.098000050E0,6.426000118E0,6.448950291E0,9.169953189E0
7.885907288E0,-1.242000103E0,6.819000244E0,6.432000160E0,9.455789478E0
7.888434674E0,-8.680500388E-1,7.144950390E0,6.822000504E0,9.916830028E0
7.890964826E0,-4.249500334E-1,7.579950333E0,7.098000526E0,1.039316319E1
7.893494749E0,-5.620500445E-1,7.936950207E0,6.673950195E0,1.038521497E1
7.896027672E0,-1.066950083E0,7.864950180E0,5.986950397E0,9.941800585E0
7.898555059E0,-1.243950009E0,7.540050507E0,5.958000183E0,9.690074275E0
7.901085211E0,-9.760500193E-1,7.284000397E0,6.469950199E0,9.791301803E0
7.903615365E0,-6.019500494E-1,6.934050560E0,7.228950500E0,1.003499509E1
7.906148211E0,-5.160000324E-1,6.759000301E0,7.612050533E0,1.019282367E1
7.908675598E0,-5.929500461E-1,6.964950562E0,7.440000534E0,1.020861078E1
7.911205749E0,-6.460500360E-1,7.012950420E0,6.970950127E0,9.909238110E0
7.913735667E0,-6.360000372E-1,7.000950336E0,6.537000179E0,9.599488164E0
7.916268591E0,-6.859500408E-1,7.405950546E0,6.187950134E0,9.675192908E0
7.918795977E0,-8.490000367E-1,7.879950523E0,5.959950447E0,9.916422270E0
7.921326129E0,-1.041000009E0,7.987950325E0,5.941050053E0,1.000935098E1
7.923856206E0,-1.018950105E0,7.807950497E0,6.187950134E0,1.001464314E1
7.926389129E0,-5.760000348E-1,7.840950489E0,6.817050457E0,1.040598182E1
7.928916516E0,-1.639500111E-1,7.867950439E0,7.504950523E0,1.087454855E1
7.931446668E0,-2.359500080E-1,7.561050415E0,7.654950142E0,1.076212885E1
7.933976793E0,-8.230500221E-1,7.245000362E0,7.174050331E0,1.022909770E1
7.936509486E0,-1.207950115E0,7.020000458E0,6.351000309E0,9.543309428E0
7.939036872E0,-1.072050095E0,7.000950336E0,5.818950176E0,9.166393957E0
7.941567024E0,-7.770000100E-1,7.357950211E0,5.665950298E0,9.319128344E0
7.944097173E0,-6.889500618E-1,7.861050606E0,5.770950317E0,9.776228126E0
7.946630019E0,-7.560000420E-1,8.269950867E0,6.178050518E0,1.035045562E1
7.949157406E0,-6.960000396E-1,8.293950081E0,6.922950268E0,1.082595328E1
7.951687558E0,-4.680000246E-1,7.747950554E0,7.593000412E0,1.085833399E1
7.954217711E0,-3.150000274E-1,7.147050381E0,7.665000439E0,1.048483600E1
7.956750404E0,-5.550000072E-1,6.709050179E0,7.153050423E0,9.822703785E0
7.959277790E0,-1.054949999E0,6.640050411E0,6.513000488E0,9.360681830E0
7.961808173E0,-1.387950063E0,6.702000141E0,6.169050217E0,9.214140863E0
7.964338091E0,-1.135950089E0,6.943950176E0,6.406050205E0,9.515582267E0
7.966871014E0,-5.089499950E-1,7.707000256E0,6.814950466E0,1.030050644E1
7.969398401E0,-9.495000541E-2,8.622000694E0,6.958950520E0,1.108038374E1
7.971928553E0,-3.060000241E-1,8.959950447E0,6.810000420E0,1.125835040E1
7.974458630E0,-8.040000200E-1,8.398950577E0,6.556950092E0,1.068561563E1
7.976991553E0,-1.021050096E0,7.456050396E0,6.432000160E0,9.899790749E0
7.979518939E0,-8.130000234E-1,6.694950104E0,6.565950394E0,9.412493320E0
7.982049091E0,-7.410000563E-1,6.319050312E0,6.715050220E0,9.250479847E0
7.984579004E0,-1.117050052E0,6.180000305E0,6.715050220E0,9.194134220E0
7.987111927E0,-1.338000059E0,6.273000240E0,6.786000252E0,9.337589389E0
7.989639314E0,-8.419500589E-1,6.718950272E0,7.177050114E0,9.867280324E0
7.992169466E0,-6.900000572E-2,7.747950554E0,7.368000507E0,1.069219015E1
7.994699543E0,1.950000064E-3,8.599950790E0,6.982950211E0,1.107793984E1
7.997232452E0,-6.649500132E-1,8.513999939E0,6.327000141E0,1.062832462E1
7.999759838E0,-1.102950096E0,7.774050236E0,6.051000118E0,9.912969203E0
8.002289990E0,-7.579500079E-1,6.934050560E0,6.388950348E0,9.459081981E0
8.004819913E0,-3.580500185E-1,6.333000183E0,6.894000530E0,9.368155338E0
8.007352845E0,-6.529500484E-1,6.247050285E0,6.910950184E0,9.338801501E0
8.009880232E0,-1.158000112E0,6.474000454E0,6.877050400E0,9.515643349E0
8.012410384E0,-1.066950083E0,6.726000309E0,7.225050449E0,9.928686551E0
8.014940538E0,-4.519500136E-1,7.261950493E0,7.705950260E0,1.059820047E1
8.017473399E0,-1.380000114E-1,7.983000278E0,7.641000271E0,1.105134483E1
8.020000786E0,-3.390000165E-1,8.193000793E0,6.987000465E0,1.077303850E1
8.022530937E0,-7.489500642E-1,7.980000496E0,6.147000313E0,1.010083892E1
8.025061091E0,-8.629500270E-1,7.480050564E0,5.794950485E0,9.501436224E0
8.027593779E0,-7.290000319E-1,6.907950401E0,6.085050106E0,9.234665916E0
8.030121165E0,-8.539500237E-1,6.565050125E0,6.528000355E0,9.297521305E0
8.032651317E0,-1.060050011E0,6.619950294E0,6.838950157E0,9.576987375E0
8.035181471E0,-1.066950083E0,6.856950283E0,7.026000500E0,9.875263677E0
8.037714341E0,-9.570000172E-1,6.838050365E0,7.264950275E0,1.002268848E1
8.040241805E0,-8.280000687E-1,6.811950207E0,7.348950386E0,1.005461693E1
8.042771880E0,-8.299500346E-1,7.027050495E0,7.191000462E0,1.008854516E1
8.045302033E0,-8.950500488E-1,7.231050491E0,6.721950531E0,9.913315527E0
8.047834751E0,-7.750500441E-1,7.365000248E0,6.274050236E0,9.706061899E0
8.050362137E0,-5.929500461E-1,7.345950127E0,6.166050434E0,9.609097303E0
8.052892289E0,-7.050000429E-1,7.108950138E0,6.148950100E0,9.425698089E0
8.055422443E0,-8.560500145E-1,6.747000217E0,6.363000393E0,9.313571150E0
8.057955270E0,-7.840500474E-1,6.687000275E0,6.772050381E0,9.549417443E0
8.060482734E0,-7.920000553E-1,6.963000298E0,6.946950436E0,9.867662215E0
8.063012809E0,-9.760500193E-1,6.907950401E0,7.021050453E0,9.897858448E0
8.065542963E0,-8.160000443E-1,6.721050262E0,7.143000126E0,9.841789649E0
8.068075655E0,-4.639500082E-1,7.060950279E0,7.306050301E0,1.017106875E1
8.070603272E0,-4.330500066E-1,7.618950367E0,7.062000275E0,1.039748935E1
8.073133193E0,-6.700500250E-1,7.899000168E0,6.493950367E0,1.024766130E1
8.075663578E0,-8.680500388E-1,7.807950497E0,6.159000397E0,9.982529124E0
8.078196188E0,-7.609500289E-1,7.432050228E0,6.097050190E0,9.643051206E0
8.080723652E0,-5.620500445E-1,6.912000179E0,6.279000282E0,9.355078368E0
8.083253727E0,-6.600000262E-1,6.517050266E0,6.427050114E0,9.176846810E0
8.085783881E0,-9.540000558E-1,6.486000538E0,6.513000488E0,9.241076476E0
8.088316804E0,-8.950500488E-1,6.738000393E0,6.946950436E0,9.719150387E0
8.090844190E0,-5.569500327E-1,6.775950432E0,7.408950329E0,1.005565724E1
8.093374342E0,-2.340000123E-1,7.036950111E0,7.471050262E0,1.026596391E1
8.095904265E0,-3.299999982E-2,7.839000225E0,7.039950371E0,1.053621919E1
8.098437202E0,-2.170500159E-1,8.383049965E0,6.219000340E0,1.044023959E1
8.100964589E0,-6.720000505E-1,8.131050110E0,5.449950218E0,9.811601161E0
8.103494741E0,-9.540000558E-1,7.630950451E0,5.254050255E0,9.313783601E0
8.106024818E0,-7.440000176E-1,7.330950260E0,5.662950039E0,9.293297094E0
8.108557741E0,-2.790000141E-1,7.044000149E0,6.439050198E0,9.547625179E0
8.111085127E0,-1.330500096E-1,6.817050457E0,7.039950371E0,9.800550008E0
8.113615279E0,-4.780500233E-1,6.715950489E0,7.270050526E0,9.908892846E0
8.116145433E0,-6.379500031E-1,6.711000443E0,7.330050468E0,9.958621743E0
8.118678120E0,-4.279500246E-1,7.120950222E0,7.219950199E0,1.014981547E1
8.121205507E0,-2.029500157E-1,7.879950523E0,6.882000446E0,1.046406896E1
8.123735659E0,-4.129500091E-1,8.311050415E0,6.187950134E0,1.036989940E1
8.126265813E0,-9.640500546E-1,8.143050194E0,5.515050411E0,9.882026108E0
8.128798659E0,-1.206000090E0,7.762050152E0,5.437950134E0,9.553803454E0
8.131326046E0,-7.320000529E-1,7.248000145E0,6.049050331E0,9.468914409E0
8.133856197E0,-2.839500010E-1,6.867000103E0,6.834000111E0,9.692258536E0
8.136386351E0,-5.879999995E-1,6.634950161E0,7.117050171E0,9.747856727E0
8.138919044E0,-9.540000558E-1,6.553050518E0,7.038000107E0,9.663644897E0
8.141446430E0,-9.259500504E-1,6.771000385E0,6.894000530E0,9.707269082E0
8.143976582E0,-6.220500469E-1,7.329000473E0,6.571050167E0,9.863057056E0
8.146506736E0,-5.830500126E-1,8.016000748E0,6.172950268E0,1.013417635E1
8.149039582E0,-8.230500221E-1,8.454000473E0,5.889000416E0,1.033575644E1
8.151567051E0,-1.077000022E0,8.203050613E0,5.853000164E0,1.013447479E1
8.154097126E0,-8.800500631E-1,7.545000553E0,6.214050293E0,9.814068601E0
8.156627279E0,-5.070000291E-1,6.916950226E0,6.544950485E0,9.536122184E0
8.159160203E0,-5.190000534E-1,6.433950424E0,6.427050114E0,9.108899620E0
8.161687632E0,-9.109500647E-1,6.175050259E0,6.235950470E0,8.823160090E0
8.164217784E0,-1.141050100E0,6.285000324E0,6.220950127E0,8.916470428E0
8.166747707E0,-8.659500480E-1,6.723000526E0,6.468000412E0,9.369292123E0
8.169280630E0,-2.959500253E-1,7.486950397E0,6.777000427E0,1.010295736E1
8.171807993E0,2.595000155E-2,8.204999924E0,6.798000336E0,1.065530411E1
8.174338068E0,-2.860500216E-1,8.518950462E0,6.310050488E0,1.060523827E1
8.176868222E0,-9.709500670E-1,8.164950371E0,5.757000446E0,1.003754017E1
8.179400914E0,-1.222950101E0,7.225950241E0,5.671050072E0,9.266648410E0
8.181928541E0,-9.019500613E-1,6.610950470E0,6.025050163E0,8.989961596E0
8.184458462E0,-5.910000205E-1,6.442950249E0,6.468000412E0,9.148547331E0
8.186988616E0,-8.110500574E-1,6.379050255E0,6.670950413E0,9.265617290E0
8.189521462E0,-1.168050051E0,6.402000427E0,6.715050220E0,9.351034694E0
8.192048940E0,-9.310500622E-1,6.900000095E0,6.952050209E0,9.839098416E0
8.194579015E0,-4.879500270E-1,7.900950432E0,6.979950428E0,1.055380599E1
8.197109246E0,-4.519500136E-1,8.464050293E0,6.616050243E0,1.075251259E1
8.199641861E0,-6.460500360E-1,8.232000351E0,6.019950390E0,1.021875791E1
8.202169468E0,-8.560500145E-1,7.554000378E0,5.695050240E0,9.498912599E0
8.204699620E0,-8.250000477E-1,6.877050400E0,5.764050484E0,9.011033529E0
8.207229774E0,-4.399500191E-1,6.450000286E0,6.208950520E0,8.963655854E0
8.209762466E0,-3.340500295E-1,6.448050499E0,6.604050159E0,9.235931094E0
8.212289844E0,-5.790000558E-1,6.448050499E0,6.793950558E0,9.384580997E0
8.214819996E0,-9.190500379E-1,6.529050350E0,6.826950550E0,9.491069764E0
8.217350150E0,-7.720500231E-1,7.011000156E0,6.873000145E0,9.848264589E0
8.219882996E0,-4.780500233E-1,7.746000290E0,6.853050232E0,1.035342213E1
8.222410396E0,-5.790000558E-1,8.244000435E0,6.504000187E0,1.051669162E1
8.224940547E0,-9.160500169E-1,8.080950737E0,6.207000256E0,1.023072650E1
8.227470701E0,-1.146000028E0,7.642950535E0,6.091950417E0,9.840725015E0
8.230003394E0,-9.090000391E-1,7.081950188E0,6.310050488E0,9.528747908E0
8.232530775E0,-3.610500097E-1,6.658950329E0,6.616050243E0,9.393832946E0
8.235060927E0,-3.630000055E-1,6.571950436E0,6.681000233E0,9.378596145E0
8.237591081E0,-8.440500498E-1,6.805050373E0,6.424950123E0,9.396867305E0
8.240123927E0,-1.098000050E0,6.958050251E0,6.375000477E0,9.500563061E0
8.242651396E0,-8.160000443E-1,7.201950550E0,6.573000431E0,9.784594139E0
8.245181470E0,-3.730500042E-1,7.683000565E0,6.712050438E0,1.020878470E1
8.247711624E0,-3.319500089E-1,7.996950150E0,6.631050110E0,1.039385530E1
8.250244317E0,-6.240000129E-1,7.942050457E0,6.559050083E0,1.031923832E1
8.252771929E0,-7.800000310E-1,7.429950237E0,6.790950298E0,1.009601736E1
8.255301850E0,-4.780500233E-1,6.910050392E0,7.195950508E0,9.987944331E0
8.257832004E0,-2.290500104E-1,6.850050449E0,7.296000481E0,1.001035854E1
8.260364850E0,-5.470499992E-1,6.979950428E0,6.873000145E0,9.811070414E0
8.262892319E0,-1.110000014E0,6.856950283E0,6.271950245E0,9.358804790E0
8.265422471E0,-1.117050052E0,6.754050255E0,6.139950275E0,9.195867825E0
8.267952547E0,-5.209500194E-1,7.188000202E0,6.619050503E0,9.785221785E0
8.270485240E0,-2.890500128E-1,7.891950607E0,6.886950493E0,1.047838353E1
8.273012857E0,-5.500500202E-1,8.315999985E0,6.825000286E0,1.077214183E1
8.275543028E0,-8.299500346E-1,8.089950562E0,6.600000381E0,1.047359166E1
8.278072951E0,-7.990500331E-1,7.390950203E0,6.412950516E0,9.817869432E0
8.280605874E0,-7.170000076E-1,6.835950375E0,6.240000248E0,9.283421224E0
8.283133261E0,-7.770000100E-1,6.790050507E0,6.205050468E0,9.230989449E0
8.285663409E0,-8.869500160E-1,6.922050476E0,6.468000412E0,9.515066603E0
8.288193486E0,-9.349500537E-1,6.910050392E0,6.964050293E0,9.854994901E0
8.290726409E0,-7.249500155E-1,6.835950375E0,7.360950470E0,1.007171097E1
8.293253795E0,-3.970500231E-1,7.353000164E0,7.383000374E0,1.042750951E1
8.295783942E0,-2.740500271E-1,7.948950291E0,6.999000549E0,1.059466483E1
8.298313865E0,-5.520000458E-1,7.767000198E0,6.468000412E0,1.012255034E1
8.300846788E0,-9.760500193E-1,7.207050323E0,6.262050152E0,9.597266283E0
8.303374175E0,-1.012050033E0,7.048950195E0,6.549000263E0,9.674778993E0
8.305904346E0,-7.249500155E-1,7.108950138E0,6.940050125E0,9.961276039E0
8.308434500E0,-4.519500136E-1,7.044000149E0,7.059000492E0,9.982569051E0
8.310967346E0,-4.950000346E-1,6.898050308E0,6.880050182E0,9.755163433E0
8.313494732E0,-7.129500508E-1,6.975000381E0,6.736050129E0,9.722823635E0
8.316024870E0,-8.470500112E-1,7.309950352E0,6.762000084E0,9.993873774E0
8.318555024E0,-6.409500241E-1,7.983000278E0,6.970950127E0,1.061759182E1
8.321087716E0,-3.199500144E-1,8.502000809E0,7.033050537E0,1.103857716E1
8.323615103E0,-4.159500301E-1,8.038050652E0,6.649950504E0,1.044055144E1
8.326145227E0,-8.970000148E-1,7.084950447E0,6.175950527E0,9.441583383E0
8.328675381E0,-1.215000033E0,6.790050507E0,5.991000175E0,9.136361095E0
8.331208227E0,-8.520000577E-1,6.900000095E0,6.564000130E0,9.561485403E0
8.333735614E0,-3.940500319E-1,7.185000420E0,7.272000313E0,1.023042008E1
8.336265765E0,-4.879500270E-1,7.357950211E0,7.483050346E0,1.050588259E1
8.338795919E0,-7.990500331E-1,7.102050304E0,7.270050526E0,1.019466695E1
8.341328842E0,-7.960500121E-1,6.829050541E0,7.023000240E0,9.828131017E0
8.343855998E0,-5.119500160E-1,7.315050125E0,6.814950466E0,1.001077425E1
8.346386385E0,-2.430000156E-1,8.056950569E0,6.693000317E0,1.047710622E1
8.348916308E0,-3.990000188E-1,7.908000469E0,6.535050392E0,1.026657470E1
8.351449231E0,-8.730000257E-1,7.260000229E0,6.292950153E0,9.647328853E0
8.353976618E0,-8.179500103E-1,6.976950169E0,6.310050488E0,9.442648624E0
8.356506689E0,-5.119500160E-1,7.297950268E0,6.409950256E0,9.726748337E0
8.359036842E0,-5.590500236E-1,7.546950340E0,6.327000141E0,9.864072544E0
8.361569765E0,-8.040000200E-1,7.437000275E0,6.481950283E0,9.898033572E0
8.364097152E0,-8.730000257E-1,7.330950260E0,6.964050293E0,1.014903726E1
8.366627317E0,-6.120000482E-1,7.399050236E0,7.438050270E0,1.050928543E1
8.369157240E0,-3.370500207E-1,7.612050533E0,7.453950405E0,1.065918818E1
8.371690086E0,-5.279999971E-1,7.693050385E0,6.813000202E0,1.028974149E1
8.374217550E0,-1.096050024E0,7.377000332E0,5.986950397E0,9.563735390E0
8.376747688E0,-1.483950019E0,6.820950508E0,5.637000084E0,8.972359970E0
8.379277765E0,-1.096050024E0,6.673050404E0,6.078000069E0,9.092470081E0
8.381810688E0,-3.559500277E-1,6.855000496E0,6.846000195E0,9.694609372E0
8.384338074E0,-2.029500157E-1,6.972000122E0,7.215000153E0,1.003524796E1
8.386868226E0,-7.129500508E-1,6.865050316E0,6.928050518E0,9.779319894E0
8.389398149E0,-9.589500427E-1,6.793050289E0,6.583050251E0,9.507979177E0
8.391931072E0,-6.499500275E-1,7.339050293E0,6.549000263E0,9.857661928E0
8.394458459E0,-4.660500288E-1,7.959000587E0,6.487050533E0,1.027836162E1
8.396988630E0,-7.080000043E-1,7.978050232E0,6.259950161E0,1.016550665E1
8.399518784E0,-9.640500546E-1,7.693050385E0,5.974950314E0,9.788383318E0
8.402051630E0,-8.950500488E-1,7.429950237E0,5.857050419E0,9.503173929E0
8.404579016E0,-6.619500518E-1,7.093950272E0,5.974950314E0,9.298512762E0
8.407109168E0,-5.190000534E-1,6.775950432E0,6.243000507E0,9.228104932E0
8.409639327E0,-5.520000458E-1,6.715950489E0,6.609000206E0,9.438621655E0
8.412172019E0,-6.139500141E-1,6.799950123E0,6.931950092E0,9.729757879E0
8.414699406E0,-7.270500064E-1,7.066050529E0,6.999000549E0,9.972145230E0
8.417229558E0,-7.609500289E-1,7.729050159E0,6.700050354E0,1.025709199E1
8.419759712E0,-7.750500441E-1,8.208000183E0,6.537000179E0,1.052161304E1
8.422292558E0,-9.589500427E-1,8.050050735E0,6.432000160E0,1.034860030E1
8.424820021E0,-1.227000117E0,7.494000435E0,6.457950115E0,9.968484915E0
8.427350096E0,-9.690000415E-1,6.826050282E0,6.790950298E0,9.677341034E0
8.429880245E0,-4.420500100E-1,6.592050076E0,7.030950546E0,9.648046330E0
8.432412937E0,-3.300000131E-1,6.774000168E0,6.850950241E0,9.640098417E0
8.434940555E0,-7.030500174E-1,6.907950401E0,6.372000217E0,9.424247707E0
